Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary,Year,Month,Hour,Month_sin,Month_cos,Hour_sin,Hour_cos,Wind Bearing (degrees)_sin,Wind Bearing (degrees)_cos,Heavy_Cloud,New_Summary
Overcast,rain,17.8833333333333,17.8833333333333,0.85,12.6868,7,14.9569,0,1008.32,Mostly cloudy until night.,2006,8,21,-0.866025403784438,-0.5,-0.519583950035434,0.854419404546488,0.122207114581829,0.992504620213722,True,Heavy Cloud / Rain
Mostly Cloudy,rain,15.8444444444444,15.8444444444444,0.84,3.5259,315,14.9569,0,1009.37,Partly cloudy throughout the day.,2006,8,0,-0.866025403784438,-0.5,0,1,-0.696195535700394,0.717852196535499,True,Heavy Cloud / Rain
Overcast,rain,17.0666666666667,17.0666666666667,0.86,6.6332,289,15.8263,0,1007.86,Partly cloudy throughout the day.,2006,8,2,-0.866025403784438,-0.5,0.519583950035434,0.854419404546488,-0.940851122550506,0.33882025499585,True,Heavy Cloud / Rain
Partly Cloudy,rain,23.8888888888889,23.8888888888889,0.51,15.5848,309,11.27,0,1008.03,Partly cloudy throughout the day.,2006,8,11,-0.866025403784438,-0.5,0.136166649096247,-0.990685946036331,-0.767604679763283,0.640923595762792,False,Light Cloud
Partly Cloudy,rain,24.9277777777778,24.9277777777778,0.45,16.9855,299,9.982,0,1007.81,Partly cloudy throughout the day.,2006,8,16,-0.866025403784438,-0.5,-0.94226092211882,-0.334879612170986,-0.867480209711179,0.497471693425314,False,Light Cloud
Mostly Cloudy,rain,17.2666666666667,17.2666666666667,0.88,7.8085,149,9.8532,0,1007.17,Mostly cloudy until night.,2006,8,19,-0.866025403784438,-0.5,-0.887885218402375,0.460065037731152,0.508815428782494,-0.860875635288215,True,Heavy Cloud / Rain
Mostly Cloudy,rain,16.7111111111111,16.7111111111111,0.97,13.1054,121,15.5526,0,1006.86,Mostly cloudy throughout the day.,2006,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,0.854122731360408,-0.520071494867231,True,Heavy Cloud / Rain
Mostly Cloudy,rain,19.7944444444444,19.7944444444444,0.85,10.5133,162,11.27,0,1008.32,Mostly cloudy throughout the day.,2006,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,0.301517100787216,-0.953460768953223,True,Heavy Cloud / Rain
Overcast,rain,18.9166666666667,18.9166666666667,0.9,3.381,274,6.5366,0,1010.97,Mostly cloudy throughout the day.,2006,8,12,-0.866025403784438,-0.5,-0.136166649096246,-0.990685946036331,-0.996546353194792,0.08303834014575,True,Heavy Cloud / Rain
Clear,rain,14.0055555555556,14.0055555555556,1,3.0751,199,5.9731,0,1010.7,Mostly cloudy until night.,2006,8,4,-0.866025403784438,-0.5,0.887885218402375,0.460065037731152,-0.334700352146561,-0.942324611942704,False,Clear
Partly Cloudy,rain,23.8888888888889,23.8888888888889,0.58,9.5312,201,11.27,0,1012.83,Mostly cloudy until night.,2006,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.367473547992272,-0.930033973318164,False,Light Cloud
Mostly Cloudy,rain,16.55,16.55,0.93,3.2522,142,15.8263,0,1013.21,Partly cloudy until evening.,2006,8,1,-0.866025403784438,-0.5,0.269796771157024,0.962917287347799,0.610206791305022,-0.792242180046751,True,Heavy Cloud / Rain
Partly Cloudy,rain,19.8111111111111,19.8111111111111,0.79,11.0768,270,11.2056,0,1014.61,Partly cloudy until evening.,2006,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,-0.999913849632419,0.013126054749098,False,Light Cloud
Partly Cloudy,rain,23.4833333333333,23.4833333333333,0.51,10.8353,255,15.3111,0,1015.29,Partly cloudy until evening.,2006,8,12,-0.866025403784438,-0.5,-0.136166649096246,-0.990685946036331,-0.969060146092264,-0.246824701469768,False,Light Cloud
Partly Cloudy,rain,24.95,24.95,0.5,10.8031,229,11.2056,0,1014.96,Partly cloudy until evening.,2006,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.761966667054503,-0.647616243077528,False,Light Cloud
Partly Cloudy,rain,18.7888888888889,18.7888888888889,0.78,8.694,153,11.0285,0,1015.64,Partly cloudy throughout the day.,2006,8,6,-0.866025403784438,-0.5,0.997668769190539,-0.068242413364671,0.447350417717581,-0.894358766808883,False,Light Cloud
Partly Cloudy,rain,18.75,18.75,0.76,10.8353,139,15.8263,0,1012.59,Partly cloudy until morning.,2006,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,0.650944001011663,-0.759125752129993,False,Light Cloud
Clear,rain,31.1333333333333,31.2611111111111,0.41,11.27,186,9.982,0,1011.74,Partly cloudy until morning.,2006,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.113517183462906,-0.993536033095252,False,Clear
Partly Cloudy,rain,31.2111111111111,31.3277777777778,0.41,10.7709,165,10.3523,0,1011.73,Partly cloudy until morning.,2006,8,15,-0.866025403784438,-0.5,-0.816969893010442,-0.576680322114867,0.251062425846372,-0.967970897459285,False,Light Cloud
Clear,rain,21.55,21.55,0.81,6.3917,152,15.8263,0,1012.66,Partly cloudy starting overnight continuing until night.,2006,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,0.462934090562797,-0.886392705179141,False,Clear
Mostly Cloudy,rain,31.0444444444444,31.6888888888889,0.45,23.667,181,9.982,0,1012.5,Partly cloudy starting overnight continuing until night.,2006,8,12,-0.866025403784438,-0.5,-0.136166649096246,-0.990685946036331,-0.026249847869315,-0.999655413373447,True,Heavy Cloud / Rain
Partly Cloudy,rain,19.9833333333333,19.9833333333333,0.9,3.5581,196,15.8263,0,1015.99,Partly cloudy starting in the afternoon continuing until night.,2006,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,-0.284784390461447,-0.958591597579231,False,Light Cloud
Clear,rain,20.9555555555556,20.9555555555556,0.87,3.0751,121,15.8263,0,1016.78,Partly cloudy starting in the afternoon continuing until night.,2006,8,0,-0.866025403784438,-0.5,0,1,0.854122731360408,-0.520071494867231,False,Clear
Clear,rain,18.3388888888889,18.3388888888889,0.93,6.4078,176,15.8263,0,1016.69,Partly cloudy starting in the afternoon continuing until night.,2006,8,2,-0.866025403784438,-0.5,0.519583950035434,0.854419404546488,0.061218378720277,-0.998124396108451,False,Clear
Clear,rain,25.9944444444444,25.9944444444444,0.61,10.9319,238,9.982,0,1017.85,Partly cloudy starting in the afternoon continuing until night.,2006,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,-0.854122731360408,-0.520071494867232,False,Clear
Clear,rain,27.7333333333333,28.6222222222222,0.55,12.7029,237,9.982,0,1017.78,Partly cloudy starting in the afternoon continuing until night.,2006,8,8,-0.866025403784438,-0.5,0.816969893010442,-0.576680322114867,-0.844890139367523,-0.534939858675279,False,Clear
Partly Cloudy,rain,32.1277777777778,32.2277777777778,0.39,17.3236,220,9.982,0,1017.07,Partly cloudy starting in the afternoon continuing until night.,2006,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.650944001011663,-0.759125752129993,False,Light Cloud
Partly Cloudy,rain,31.0166666666667,31.6222222222222,0.44,12.3809,221,9.982,0,1017.23,Partly cloudy starting in the afternoon continuing until night.,2006,8,16,-0.866025403784438,-0.5,-0.94226092211882,-0.334879612170986,-0.664129777507731,-0.747617307602982,False,Light Cloud
Partly Cloudy,rain,27.2666666666667,28.8055555555556,0.64,10.8031,162,9.982,0,1016.27,Partly cloudy starting in the afternoon continuing until night.,2006,8,17,-0.866025403784438,-0.5,-0.997668769190539,-0.068242413364671,0.301517100787216,-0.953460768953223,False,Light Cloud
Partly Cloudy,rain,16.8111111111111,16.8111111111111,0.92,6.5688,354,14.9569,0,1009.23,Mostly cloudy throughout the day.,2006,8,0,-0.866025403784438,-0.5,0,1,-0.087397897238169,0.996173482661703,False,Light Cloud
Clear,rain,18.7833333333333,18.7833333333333,0.85,9.3058,312,14.9569,0,1017.18,Partly cloudy starting in the afternoon.,2006,8,0,-0.866025403784438,-0.5,0,1,-0.732910137808237,0.680325458804763,False,Clear
Clear,rain,27.1777777777778,28.3388888888889,0.6,0.805,240,9.982,0,1017.06,Partly cloudy starting in the afternoon.,2006,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,-0.871800291026342,-0.489861462626307,False,Clear
Mostly Cloudy,rain,28.8611111111111,30.1277777777778,0.55,7.5992,202,9.982,0,1015.24,Partly cloudy starting in the afternoon.,2006,8,17,-0.866025403784438,-0.5,-0.997668769190539,-0.068242413364671,-0.38369380667886,-0.923460374199286,True,Heavy Cloud / Rain
Partly Cloudy,rain,24.5388888888889,24.5388888888889,0.72,11.9623,289,14.9569,0,1014.5,Partly cloudy starting in the afternoon.,2006,8,21,-0.866025403784438,-0.5,-0.519583950035434,0.854419404546488,-0.940851122550506,0.33882025499585,False,Light Cloud
Clear,rain,19.8833333333333,19.8833333333333,0.79,20.0284,318,15.8263,0,1016.93,Mostly cloudy starting overnight.,2006,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,-0.657562066888881,0.753400377083011,False,Clear
Mostly Cloudy,rain,22.8055555555556,22.8055555555556,0.62,10.8997,271,11.27,0,1016.61,Mostly cloudy starting overnight.,2006,8,13,-0.866025403784438,-0.5,-0.398401089846242,-0.917211301505453,-0.999530989041473,0.030623552141682,True,Heavy Cloud / Rain
Mostly Cloudy,rain,22.8277777777778,22.8277777777778,0.7,10.7548,224,11.27,0,1016.11,Mostly cloudy starting overnight.,2006,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.702450690529556,-0.711732412760968,True,Heavy Cloud / Rain
Mostly Cloudy,rain,19.0722222222222,19.0722222222222,0.88,4.9588,246,10.0303,0,1015.46,Mostly cloudy starting overnight.,2006,8,18,-0.866025403784438,-0.5,-0.979084087682323,0.203456013052633,-0.918344431835245,-0.395782142746739,True,Heavy Cloud / Rain
Partly Cloudy,rain,12.7444444444444,12.7444444444444,0.9,2.0286,289,9.982,0,1015.85,Partly cloudy starting in the morning.,2006,8,4,-0.866025403784438,-0.5,0.887885218402375,0.460065037731152,-0.940851122550506,0.33882025499585,False,Light Cloud
Partly Cloudy,rain,14.85,14.85,0.83,12.9444,289,9.982,0,1016.03,Partly cloudy starting in the morning.,2006,8,5,-0.866025403784438,-0.5,0.979084087682323,0.203456013052634,-0.940851122550506,0.33882025499585,False,Light Cloud
Partly Cloudy,rain,19.9777777777778,19.9777777777778,0.64,15.8585,299,9.982,0,1015.63,Partly cloudy starting in the morning.,2006,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,-0.867480209711179,0.497471693425314,False,Light Cloud
Mostly Cloudy,rain,16.6888888888889,16.6888888888889,0.89,3.7835,255,14.9086,0,1016.49,Partly cloudy starting in the morning.,2006,8,20,-0.866025403784438,-0.5,-0.730835964278124,0.682553143218654,-0.969060146092264,-0.246824701469768,True,Heavy Cloud / Rain
Partly Cloudy,rain,12.2055555555556,12.2055555555556,0.93,5.313,244,9.982,0,1016.41,Partly cloudy starting in the morning.,2006,8,4,-0.866025403784438,-0.5,0.887885218402375,0.460065037731152,-0.903930823498799,-0.427678695200945,False,Light Cloud
Mostly Cloudy,rain,20.0777777777778,20.0777777777778,0.68,14.1841,272,11.27,0,1016.71,Partly cloudy starting in the morning.,2006,8,11,-0.866025403784438,-0.5,0.136166649096247,-0.990685946036331,-0.998841963115568,0.048111669264716,True,Heavy Cloud / Rain
Partly Cloudy,rain,20.9777777777778,20.9777777777778,0.63,14.0875,254,11.4471,0,1016.7,Partly cloudy starting in the morning.,2006,8,12,-0.866025403784438,-0.5,-0.136166649096246,-0.990685946036331,-0.964592047263561,-0.263746435721685,False,Light Cloud
Partly Cloudy,rain,23.7333333333333,23.7333333333333,0.54,13.7172,223,11.27,0,1015.39,Partly cloudy starting in the morning.,2006,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.689887067111452,-0.723917008110984,False,Light Cloud
Partly Cloudy,rain,12.6,12.6,0.99,1.5617,165,9.8049,0,1015.59,Partly cloudy starting in the morning.,2006,8,5,-0.866025403784438,-0.5,0.979084087682323,0.203456013052634,0.251062425846372,-0.967970897459285,False,Light Cloud
Partly Cloudy,rain,19.9888888888889,19.9888888888889,0.68,4.8139,140,9.982,0,1015.07,Partly cloudy starting in the morning.,2006,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,0.637558834511389,-0.770401669609093,False,Light Cloud
Mostly Cloudy,rain,26.1333333333333,26.1333333333333,0.43,8.2432,177,9.982,0,1013.44,Partly cloudy starting in the morning.,2006,8,13,-0.866025403784438,-0.5,-0.398401089846242,-0.917211301505453,0.043740812396988,-0.999042912657335,True,Heavy Cloud / Rain
Partly Cloudy,rain,22.3333333333333,22.3333333333333,0.53,8.1144,129,9.982,0,1011.46,Partly cloudy starting in the morning.,2006,8,17,-0.866025403784438,-0.5,-0.997668769190539,-0.068242413364671,0.773183910291764,-0.634181867342434,False,Light Cloud
Mostly Cloudy,rain,15.1166666666667,15.1166666666667,0.9,9.499,84,9.982,0,1011.12,Partly cloudy until evening.,2006,8,3,-0.866025403784438,-0.5,0.730835964278124,0.682553143218654,0.994940472365893,0.100466195550214,True,Heavy Cloud / Rain
Mostly Cloudy,rain,20.9,20.9,0.73,9.5312,117,10.0464,0,1008.64,Partly cloudy until evening.,2006,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,0.88840977139738,-0.459051280453127,True,Heavy Cloud / Rain
Partly Cloudy,rain,22.0388888888889,22.0388888888889,0.65,14.0231,270,11.27,0,1009.8,Partly cloudy until evening.,2006,8,10,-0.866025403784438,-0.5,0.398401089846241,-0.917211301505453,-0.999913849632419,0.013126054749098,False,Light Cloud
Overcast,rain,22.3333333333333,22.3333333333333,0.65,9.4185,255,10.4006,0,1009.32,Partly cloudy until evening.,2006,8,12,-0.866025403784438,-0.5,-0.136166649096246,-0.990685946036331,-0.969060146092264,-0.246824701469768,True,Heavy Cloud / Rain
Partly Cloudy,rain,22.8277777777778,22.8277777777778,0.66,9.3058,215,11.27,0,1008.86,Partly cloudy until evening.,2006,8,13,-0.866025403784438,-0.5,-0.398401089846242,-0.917211301505453,-0.582107158030027,-0.81311208118574,False,Light Cloud
Mostly Cloudy,rain,17.2555555555556,17.2555555555556,0.84,4.1538,281,15.3111,0,1010.38,Partly cloudy until evening.,2006,8,21,-0.866025403784438,-0.5,-0.519583950035434,0.854419404546488,-0.97892898385409,0.204200990620515,True,Heavy Cloud / Rain
Mostly Cloudy,rain,16.0666666666667,16.0666666666667,0.87,6.5044,306,15.8263,0,1010.12,Partly cloudy until night.,2006,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,-0.800183535842669,0.599755207535812,True,Heavy Cloud / Rain
Partly Cloudy,rain,22.2,22.2,0.59,10.8997,336,10.0464,0,1010.61,Partly cloudy until night.,2006,8,9,-0.866025403784438,-0.5,0.631087944326053,-0.77571129070442,-0.391760171834918,0.920067371317924,False,Light Cloud
Partly Cloudy,rain,22.7777777777778,22.7777777777778,0.51,10.6904,346,11.27,0,1010.68,Partly cloudy until night.,2006,8,10,-0.866025403784438,-0.5,0.398401089846241,-0.917211301505453,-0.225566824291765,0.974227698117297,False,Light Cloud
Mostly Cloudy,rain,18.4611111111111,18.4611111111111,0.69,5.1359,292,10.3523,0,1009.86,Partly cloudy until night.,2006,8,18,-0.866025403784438,-0.5,-0.979084087682323,0.203456013052633,-0.921772696321957,0.387730700764525,True,Heavy Cloud / Rain
Partly Cloudy,rain,16.1333333333333,16.1333333333333,0.81,3.5259,326,9.982,0,1010.23,Partly cloudy until night.,2006,8,19,-0.866025403784438,-0.5,-0.887885218402375,0.460065037731152,-0.545983847636133,0.837795701899004,False,Light Cloud
Partly Cloudy,rain,15.4888888888889,15.4888888888889,0.79,3.1878,345,15.8263,0,1010.85,Partly cloudy until afternoon.,2006,8,1,-0.866025403784438,-0.5,0.269796771157024,0.962917287347799,-0.242582251690906,0.970130842291167,False,Light Cloud
Partly Cloudy,rain,24.9333333333333,24.9333333333333,0.45,9.3058,295,11.27,0,1011.19,Partly cloudy until afternoon.,2006,8,10,-0.866025403784438,-0.5,0.398401089846241,-0.917211301505453,-0.900153663547366,0.435572476176187,False,Light Cloud
Clear,rain,23.8888888888889,23.8888888888889,0.48,6.9391,58,9.982,0,0,Partly cloudy until afternoon.,2006,8,16,-0.866025403784438,-0.5,-0.94226092211882,-0.334879612170986,0.849538963665218,0.52752587539819,False,Clear
Mostly Cloudy,rain,16.6666666666667,16.6666666666667,0.78,3.4615,346,15.8263,0,1010.67,Mostly cloudy until evening.,2006,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,-0.225566824291765,0.974227698117297,True,Heavy Cloud / Rain
Overcast,rain,15,15,0.93,24.0695,309,7.9695,0,1011.13,Mostly cloudy until evening.,2006,8,2,-0.866025403784438,-0.5,0.519583950035434,0.854419404546488,-0.767604679763283,0.640923595762792,True,Heavy Cloud / Rain
Overcast,rain,14.5166666666667,14.5166666666667,0.96,16.2932,330,4.991,0,1011.26,Mostly cloudy until evening.,2006,8,3,-0.866025403784438,-0.5,0.730835964278124,0.682553143218654,-0.486042243329636,0.87393531665627,True,Heavy Cloud / Rain
Overcast,rain,15,15,0.93,14.6188,319,10.9802,0,0,Mostly cloudy until evening.,2006,8,5,-0.866025403784438,-0.5,0.979084087682323,0.203456013052634,-0.644276086679062,0.764792994302062,True,Heavy Cloud / Rain
Mostly Cloudy,rain,20.9166666666667,20.9166666666667,0.67,4.0572,236,11.4471,0,1010.78,Mostly cloudy until evening.,2006,8,12,-0.866025403784438,-0.5,-0.136166649096246,-0.990685946036331,-0.835398749923274,-0.549644365591635,True,Heavy Cloud / Rain
Partly Cloudy,rain,21.0611111111111,21.0611111111111,0.63,8.3398,281,11.27,0,0,Mostly cloudy until evening.,2006,8,13,-0.866025403784438,-0.5,-0.398401089846242,-0.917211301505453,-0.97892898385409,0.204200990620515,False,Light Cloud
Mostly Cloudy,rain,20.0722222222222,20.0722222222222,0.67,8.2271,288,11.2056,0,1009.19,Mostly cloudy until evening.,2006,8,16,-0.866025403784438,-0.5,-0.94226092211882,-0.334879612170986,-0.946636725477823,0.32230251314041,True,Heavy Cloud / Rain
Mostly Cloudy,rain,16.1611111111111,16.1611111111111,0.86,9.8854,250,9.982,0,1008.79,Mostly cloudy until evening.,2006,8,19,-0.866025403784438,-0.5,-0.887885218402375,0.460065037731152,-0.943780060746493,-0.330574041535851,True,Heavy Cloud / Rain
Clear,rain,16.1611111111111,16.1611111111111,0.81,8.3398,239,9.982,0,0,Mostly cloudy until evening.,2006,8,20,-0.866025403784438,-0.5,-0.730835964278124,0.682553143218654,-0.863093697875933,-0.505043828481101,False,Clear
Partly Cloudy,rain,12.7555555555556,12.7555555555556,0.96,6.2307,150,15.8263,0,1007.77,Mostly cloudy starting overnight continuing until night.,2006,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,0.49367130363771,-0.869648574979942,False,Light Cloud
Overcast,rain,14.95,14.95,0.93,9.8693,229,6.0214,0,0,Mostly cloudy starting overnight continuing until night.,2006,8,5,-0.866025403784438,-0.5,0.979084087682323,0.203456013052634,-0.761966667054503,-0.647616243077528,True,Heavy Cloud / Rain
Partly Cloudy,rain,16.2277777777778,16.2277777777778,0.58,5.1359,251,9.982,0,1008.59,Mostly cloudy starting overnight continuing until night.,2006,8,17,-0.866025403784438,-0.5,-0.997668769190539,-0.068242413364671,-0.949420897984782,-0.314006303232549,False,Light Cloud
Partly Cloudy,rain,14.3055555555556,14.3055555555556,0.73,8.3881,237,9.982,0,1009.18,Mostly cloudy starting overnight continuing until night.,2006,8,18,-0.866025403784438,-0.5,-0.979084087682323,0.203456013052633,-0.844890139367523,-0.534939858675279,False,Light Cloud
Mostly Cloudy,rain,17.2,17.2,0.87,1.61,125,11.0446,0,1008.32,Mostly cloudy throughout the day.,2006,8,5,-0.866025403784438,-0.5,0.979084087682323,0.203456013052634,0.815651286254074,-0.578543843828689,True,Heavy Cloud / Rain
Mostly Cloudy,rain,17.7833333333333,17.7833333333333,0.9,3.2361,253,11.0285,0,1008.62,Mostly cloudy throughout the day.,2006,8,6,-0.866025403784438,-0.5,0.997668769190539,-0.068242413364671,-0.959828485212119,-0.280587382067351,True,Heavy Cloud / Rain
